Site ID,Site Name,Area,Regional,Emin40 (kWh),Emax (kWh),Kota / Kabupaten
GRT402,KPKAROPEAK,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT401,KPCIREUNGIT,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT435,RELOCCITRAARGO,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
GRT415,NUSAINDAH,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT207,CIMADANG,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT449,DSGIRIMAKMURDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT447,JLSUKAREGANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT429,DSHANJUANG,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT444,KPCITALAHABMW,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT439,NGAMPLANGSARI,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT260,KPJATI,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT259,KPCIPARAYGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT258,WARUNGCAGAK,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT266,KPMANCAGAHAR,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT404,KELPAMINGGIR,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT425,JLBARATHAYUDHA,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT423,KPPANAWUAN,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT430,DSPASAWAHAN,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT445,TMNMONUMENSILIWANGIDMT,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT409,JLGUNTURGRT,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT383,KPCITAHAP,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT381,PASIRSEMOJA,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT362,KPSAMPIREUNDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT376,CIMANGANTEN,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT375,KPGODABAYA,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
GRT372,LENGKOPBOJONG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT394,RANCABOGOGRT,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT169,KOTAWETAN,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT373,WARUNGKALER,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT400,KPMEKARASIH,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT361,CIPANASGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT356,CIMANUK,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT354,SUKAGALIHGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT353,KELREGOL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT352,JLMANDALAGIRI,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT351,TARAGONGKDL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT346,DSKARYAMEKAR,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT345,BLOKCOWAL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT344,KPCIJELER,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT395,JLSTASIUNWANARAJA,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT343,JLGUNTURSARI,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT350,KPCIATUL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT378,CIGARUNGSANG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT253,DSCINTAKARYA,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT205,HAURPANGGONG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT279,JLCILEDUKGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT305,WANGUNJAYAGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT300,DSKARANGMULYA,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT497,CILIMUSSIMPANGCIBALONGTBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT298,KPCIJUGUL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT309,KPRAJAWAKI,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT294,CIBITUNGKULON,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT284,PANJIWANGI,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT282,PANANJUNG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT281,KPMAKTAL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT340,KPLADEURA,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT248,CISANGKAL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT247,KPGUNUNG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT245,KPJANGKURANG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT255,KPPENGGILINGAN,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT243,KPCIPEPE,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT242,DSSUKAGALIH,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT241,HARAPANBARU,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT226,INTANGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT246,MSJDKRGPAWITAN,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT264,KPLENGKONG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT277,DSGODOG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT276,KPDANGDEUR,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT275,JAYAWARASTARAGONG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT270,PANGKALANGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT332,CARINGINCMH,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT329,SUKANAGLAK,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT249,KPDATARJUMAER,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT316,KPCEMPAKA,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT322,KPCISAATGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT244,BBKNMUNAWAR,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT280,JLKARACAK,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT278,SINDANGLAYAGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT223,DSNCISANGKAL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT202,OTTISTAGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT196,PATARUMANGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT170,DSJAYARAGA,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT484,KELMUARASANDINGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT456,CIANYAR,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT526,KPCIPEUYEUMDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT499,BOSINARJAYABUNGBULANGTBG,Area 2,R04_Jawa Barat,220.0,3960.0,GARUT
GRT457,DSJATIMULYADMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT459,CIBULUHBARUKURAYDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT461,CIBUNARHILIR,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT464,KPCIKUJANGDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT451,JLPANDAYDMT,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT489,TMPTENJOLAYADMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT496,BOCIKONDANGCISOMPETCMI,Area 2,R04_Jawa Barat,264.0,4752.0,GARUT
GRT465,KPCIHEULEUTDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
GRT490,TRSNPAHLAWANGRTDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT498,BONEGLASARIPAKENJENGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT500,BOCIKARANGCISEWUKIN,Area 2,R04_Jawa Barat,220.0,3960.0,GARUT
GRT479,KPLOJIGARUTDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT477,GRTSUKAKARYADMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT463,KPPOGORDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT511,BOSINDANGSARICISOMPETDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT503,BOCARINGINCARINGINTBG,Area 2,R04_Jawa Barat,264.0,4752.0,GARUT
GRT508,BOPANYINDANGANPAKENJENGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT510,BOJATISARICISOMPETDMT,Area 2,R04_Jawa Barat,264.0,4752.0,GARUT
GRT513,BOSUKAMULYASINGAJAYADMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT514,BOTANGGULUNKADUNGORAI4TE,Area 2,R04_Jawa Barat,220.0,3960.0,GARUT
GRT517,BOCISURUPANCISURUPANTBG,Area 2,R04_Jawa Barat,220.0,3960.0,GARUT
GRT516,BOLINGGAMUKTISUCINARAJADMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT454,KPBBKNCISERODMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT523,KPCIPEUJEUHDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT521,PSRMALANGBONGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT524,BLOKCITANGTUSTP,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT534,PUNCAKDARAJATDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT535,DSPELITAASIHDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
GRT536,KPCIGADOGGRTDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT210,PASIRKIAMIS,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT224,DSTOMBLONG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT184,BLOKKACAPI,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT192,KPPAMENDONG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT176,CIKANDANG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT174,JAYAWARAS,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT172,CISARUAGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT171,TAROGONGKLR,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT203,KPPAMOYANAN,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT214,TENJONAGARA,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT212,SUKAMANAHGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT178,SIMPANGGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT468,KPMANISIDMT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
KNG103,RAYAHANTARA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG103,RAYAHANTARA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG134,BABAKANREUMA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG132,BLOKCIBANGKA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG117,DSNBARUTIGA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG107,GETASAN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG101,BLKPEJATEN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL172,SADAWANGILNDH,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG104,BUNIGEULIS,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL277,KPRANCABOLANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL273,TALAGABANTARUJEGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL227,DSBUAHKAPAS,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL279,BLOKKADAWUNGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL174,JLJATIROKEMJL,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL185,BLOKCAPGAWE,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL182,DSMANDAPA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL180,DSLEWILAJA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL296,BOMAJASARILIGUNGTBG,Area 2,R04_Jawa Barat,264.0,4752.0,KUNINGAN
MJL255,MEKARSALUYU,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL317,CIPALIKM162DMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL291,BOSUKAMENAKBANTARUJEGTBG,Area 2,R04_Jawa Barat,220.0,3960.0,KUNINGAN
MJL290,BOCIMANGGUHILIRBANTARUJEGTBG,Area 2,R04_Jawa Barat,220.0,3960.0,KUNINGAN
MJL268,DSCICENANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL269,KPKAWAODMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL170,BLOKKAMIS,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL178,KPCIRANCA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL194,LINGKSANGRAJA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL191,KOMPTPKJOMBOL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL205,DSPARUNGJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG135,DSSEMBAWA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL316,CIPALIKM172CMI,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL190,DSRANCAPUTAT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL169,DSANDIRMJL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL220,BLKCIKETIT,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL177,SINARJATI,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL202,DSSAGARA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL224,MAJALENGKAKLN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG143,DSMANISLOR,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL009,PANYINGKIRANJATIJUJUHTBG,Area 2,R04_Jawa Barat,424.0,7632.0,MAJALENGKA
KNG176,RAYAKADUGEDE,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL005,CISOKACIKIJINGMJLTBG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
KNG054,LINGGAINDAHCILIMUSDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
KNG049,DSPUNCAKCIGUGURKNGGMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
KNG148,PASAPEN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG173,DSNBOJONGKNG,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
KNG271,TARIKOLOTLANDEUHKADATUANPTL,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
MJL318,CIPALI KM166DMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG263,KPPATALANGANPANCALANGPTL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL314,CIPALIKM144DMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL320,WANAJAYAKASOKANDELTBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
KNG155,DSNPAHING,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL330,PANDANGANPADAHERANGMJLDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
MJL332,E_MJL332M41_DSNKARYALAKSANABATUJAYA-DMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
KNG273,CITUNDUNCIWARUDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
KNG226,RAYABEBEKDMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG214,KNG214MW1_DSNPUHUNDMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG222,BLOKTANGKILTBG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG195,BLOKCIKETUK,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG210,DSNKALIWONDMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG212,DSNMANISJAPARA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG241,DSTIMBANGANTBG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG232,DESAPAKEMBANGANTBG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG154,MANDIRANCANCILIMUS,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG138,DSNCISANTANA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG160,KELWINDUHERANG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG164,CIRACAS,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG140,GIBUKCIGADUNG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
IND156,BULAK,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND175,HAURKOLOT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND157,SALAMMULYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND171,PLANGBBSAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND158,JUNTIKEBON,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND187,DSLOMBAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND172,TENAJAR,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND153,KARANGSONG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND138,KARANGKERTA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND148,GENDEREH,Area 2,R04_Jawa Barat,264.0,4752.0,CIREBON
IND178,DSSINGAJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND186,CIKEDUNGIND,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND174,KEDOKAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND179,PERTAMINABUMIPUTRA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND176,PENGANJA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND183,RAWADALEM,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND180,PANYINDANGANWTN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND309,DSTOTORANDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND194,DSTEGALURUNG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
MJL237,JLKADIPATENBBKN,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL237,JLKADIPATENBBKN,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL237,TSEL-MJL237-EM-NURUL IMAN,Area 2,R04_Jawa Barat,88.0,1584.0,KUNINGAN
MJL237,TSEL-MJL237-EM-NURUL IMAN,Area 2,R04_Jawa Barat,88.0,1584.0,KUNINGAN
IND295,KARTINIGANGELANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND304,BLOKALENSAWAHTBG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND302,DSHAURGEULIS,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND301,KARANGTUMARITIS,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
IND300,KPBUGIS,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
IND308,BLOKPANGPANGDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND165,DADAPLAMA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND064,BUGELIND,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND079,KAWEDANAAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
MJL039,BLOKMEKARGUNA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL068,CIBEURIH,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
MJL139,SINDNGWANGI,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL136,DSBABAKAN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL135,JLPESANTREN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL132,DSKARANGASEM,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL130,SUKARAJAKLN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL085,KENCANAWETAN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL265,RANJIKULONDMT,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL261,PSRCIBOLERANG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL161,SUTAWANGI,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
MJL229,TOLLGATESUMBERJAYA,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL254,BLOKJUMAT,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
IND146,PABEANILIR,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
MJL067,BLOKSAPTU,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL082,LINGGAWANGI,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL081,RAYAKUMBUNG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL079,SADASARI,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL075,MEKARSARIMJL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL073,PATUANAN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL244,DSKASOKANDEL,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
MJL072,PASIRHANJA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL066,CIKADUMJL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL064,CIKIDANG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
IND131,RLKLOSARANG,Area 2,R04_Jawa Barat,528.0,9504.0,CIREBON
IND139,DSTANJAKAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND140,CIPAAT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
MJL107,CISAHANG,Area 2,R04_Jawa Barat,528.0,9504.0,KUNINGAN
MJL153,ASEMNUNGGAL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL149,DSJATISURA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL143,DSCIBOGOR,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL142,GENTENGMJL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL121,SEIMPEUREUM,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL110,MJLENGKAWTAN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL112,PASIRIPIS,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL122,PADAREK,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL120,BANJARANMJL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL119,SUKAMNHKEPUH,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL118,BRAWIJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL128,KUTAMANGGU,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL111,KERTASARIMJL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL123,JLSITIARMILAH,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL292,BORAWACINGAMBULTBG,Area 2,R04_Jawa Barat,220.0,3960.0,KUNINGAN
IND142,PONDOH,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
MJL189,KARANGSAMBUNG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
CRB875,DSKARANGMEKARDMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB679,DUSUNSATU,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CJR548,KPWAAS,Area 2,R04_Jawa Barat,308.0,5544.0,SOREANG
CJR435,MALEBERCJR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR574,SAMOLOSTP,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR553,JLARIAWIRATANUDATAR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR437,JLCAGARALAM,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR551,DSBOJONGCJR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CRB817,STIEYASMICIREBON,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB724,DSKADUNGJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB867,BLOKPANINGGIRAN,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
CRB514,PEKLIWONAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB721,BLOKKEBONBELIK,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB638,PILANGTONGGO,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
CRB639,KISEKKEDUNGJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB760,KPBARUCRB,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND356,BOSUMBONKROYADMT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND279,BLOKBANGONG,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
