Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total Down,Total RRU
BDK859,TUBAGUSISMAILDLM,Maret,Tsel Postpaid,7700,2374,581,58,30671,3704095,0,6
BDK893,JLINHOFTANK,Maret,Tsel Postpaid,7700,1699,539,37,28419,2650909,0,9
BDG158,MEKARMULYA,Maret,Tsel Postpaid,16500,3088,3582,194,23079,4819193,0,9
BDG068,SMUN3BDG,Maret,Tsel Postpaid,23000,3409,1901,197,45987,5328716,0,9
BDG077,RIUNGBANDUNG,Maret,Tsel Postpaid,23000,2322,468,31,18891,3623241,0,7
BDG067,KTRBERSAMA,Maret,Tsel Postpaid,23000,3762,754,76,45724,5880413,0,10
bdg122,ANTAPANIKIDL,Maret,Tsel Postpaid,23000,3196,992,94,53309,4985940,0,13
BDG541,PERUMADIPURA,Maret,Tsel Postpaid,10600,1994,605,52,31544,3111159,182,9
BDK730,BBKNANTAPANI,Maret,Tsel Postpaid,7700,1558,274,20,15531,2430910,0,9
BDK644,GEDEBAGEKLN,Maret,Tsel Postpaid,7700,1704,285,28,18169,2658711,19,10
BDG039,LASWI,Maret,Tsel Postpaid,23000,3124,886,119,44834,4873444,0,12
BDG240,MARGACINTA,Maret,Tsel Postpaid,10600,2103,813,52,41448,3221017,0,7
BDG300,NUANSAINDAH,Maret,Tsel Postpaid,23000,2364,648,50,34477,3687556,19,12
BDG321,STDSILIWANGI,Maret,Tsel Postpaid,10600,1807,816,68,30751,2820027,0,9
BDK750,JLSUKAMULUS,Maret,Tsel Postpaid,7700,1515,286,22,16932,2363819,58,8
BDK566,GRIYACARAKAPRM,Maret,Tsel Postpaid,7700,1241,260,11,15462,1936303,0,3
BDG020,SRIGADING,Maret,Tsel Postpaid,23000,3043,925,68,45029,4747233,0,12
BDK761,JLLIOGIRANG,Maret,Tsel Postpaid,7700,1567,326,22,16367,2444781,0,9
BDK545,KALIJATIINDAHSLTN,Maret,Tsel Postpaid,7700,1553,216,15,12432,2423109,0,6
BDS564,KOMPGRIYAWINAYA,Maret,Tsel Postpaid,7700,1122,332,22,18312,1750629,0,5
BDG352,WARUNGJAMBU,Maret,Tsel Postpaid,10600,2362,780,78,43603,3684998,0,13
BDG022,GATSULASWI,Maret,Tsel Postpaid,23000,3069,1029,96,51198,4788612,0,12
BDK747,SINDANGSARIANTAPANI,Maret,Tsel Postpaid,7700,1471,271,19,18035,2295166,0,6
BDK773,ANTAPANIMAS,Maret,Tsel Postpaid,7700,1186,160,9,9960,1850487,0,6
BDG907,TRSNSTATION,Maret,Tsel Postpaid,7700,1688,174,16,16790,2633746,0,9
BDK286,POLDAJABAR,Maret,Tsel Postpaid,7700,1644,1101,97,17834,2565078,0,7
BDK762,JLAYANI689,Maret,Tsel Postpaid,7700,1328,303,19,17199,2072047,186,6
BDK818,CIJERAHINDAH,Maret,Tsel Postpaid,7700,1368,314,21,19237,3359121,0,6
BDK788,JLANTAPANILAMA,Maret,Tsel Postpaid,7700,1244,396,24,19214,1940984,0,6
BDK238,JLGANDAPURA,Maret,Tsel Postpaid,10600,1405,200,17,9480,2192188,0,9
BDK238,JLGANDAPURA,Maret,Tsel Postpaid,10600,1405,200,17,9480,2192188,0,9
BDK795,RAYANASUTION,Maret,Tsel Postpaid,10600,1232,298,22,13660,1922260,0,6
BDK372,BBKNCISARANTEN,Maret,Tsel Postpaid,7700,1471,375,31,18759,2295166,0,6
BDK353,RSCICENDO,Maret,Tsel Postpaid,16500,2177,729,46,25963,3396564,0,13
BDK794,MALEBERUTARA,Maret,Tsel Postpaid,7700,2290,789,68,43600,3573344,120,9
BDK808,SENTRADAGO,Maret,Tsel Postpaid,7700,1273,207,14,13280,1986231,0,6
CMS105,DSCITEMBONG,Maret,Tsel Postpaid,10600,2005,363,39,20764,3186286,21,6
CMS100,SDTAKARYA,Maret,Tsel Postpaid,10600,2335,462,70,19230,3710760,0,9
CMS121,KPTARISI,Maret,Tsel Postpaid,10600,98911,492,65,20768,3625548,0,12
CMS119,DSCIBUNGUR,Maret,Tsel Postpaid,10600,2803,567,88,24184,4454539,0,6
CMS112,KEDUNGREJO,Maret,Tsel Postpaid,4400,2383,618,40,32654,3786420,0,8
CMS106,KALIJAYA,Maret,Tsel Postpaid,10600,2605,824,119,36836,4140233,58,12
CMS104,MASAWAH,Maret,Tsel Postpaid,10600,1710,322,35,18087,2716559,0,6
CMS103,DSNCICURUG,Maret,Tsel Postpaid,10500,2638,632,97,38283,4192850,397,12
CMS102,KPCIKIJING,Maret,Tsel Postpaid,10600,1702,420,45,13673,2705292,417,6
CMS044,CIHIDEUNGCMS,Maret,Tsel Postpaid,10600,1605,267,23,13748,2550777,1167,6
CMS111,CEKACIAMIS,Maret,Tsel Postpaid,10600,2296,538,97,29418,3648783,97,10
CMS146,DSNBALATER,Maret,Tsel Postpaid,13200,2275,592,103,25488,3615203,0,8
CMS145,SUKAJAYACMS,Maret,Tsel Postpaid,13200,1568,274,25,13280,2492566,841,9
CMS144,CIGASONG,Maret,Tsel Postpaid,16500,263934,760,147,37327,4853580,0,8
CMS126,CIPICUNGCMS,Maret,Tsel Postpaid,10600,1741,400,48,19488,2766300,622,11
CMS049,AMPLAK,Maret,Tsel Postpaid,10600,1650,466,38,17002,2623275,312,9
CMS107,DSCILEMPUNG,Maret,Tsel Postpaid,10600,1965,304,62,16816,3121734,0,8
CMS137,KPCIOMAS,Maret,Tsel Postpaid,16500,1594,385,43,17210,2533010,569,10
BJR038,PONPESDRLHDA,Maret,Tsel Postpaid,23000,2775,836,92,37816,4408723,0,8
BJR039,KECBANJAR,Maret,Tsel Postpaid,13200,2954,1313,145,43138,4694345,75,8
CMS076,HEGARMANAH,Maret,Tsel Postpaid,10600,2176,445,55,24113,3458527,379,6
CMS096,SIDARAHAYU,Maret,Tsel Postpaid,10600,1924,437,60,17779,3058167,0,15
CMS143,CIMANGGUCMS,Maret,Tsel Postpaid,13200,69308,627,109,31261,1373202,608,10
CMS085,KECLAKBOK,Maret,Tsel Postpaid,10600,1822,210,15,11865,2896214,0,12
CMS078,KERTAMUKTI,Maret,Tsel Postpaid,10600,1720,313,26,17127,2733372,799,6
CMS147,DSNMEREJAN,Maret,Tsel Postpaid,10600,1825,342,29,19348,2901427,334,12
CMS075,JLNAGROG,Maret,Tsel Postpaid,10600,1854,234,21,15038,2946877,0,5
CMS073,SINDANGRASA,Maret,Tsel Postpaid,10600,2195,609,41,27561,3487656,24,7
CMS135,BENDASARICMS,Maret,Tsel Postpaid,16500,1690,203,13,10605,2686540,105,6
CMS130,PANAEKAN,Maret,Tsel Postpaid,13200,1803,348,43,10754,2864050,379,6
CMS128,TUNGGILIS,Maret,Tsel Postpaid,10600,1940,518,54,21729,3083927,0,6
CMS071,SIDAHARJA,Maret,Tsel Postpaid,10600,2063,389,34,19705,3278633,0,9
CMS070,CINARATU,Maret,Tsel Postpaid,10600,304674,350,32,21004,2994584,0,10
CMS068,RAYACIKONENG,Maret,Tsel Postpaid,10600,2146,506,38,23954,3411249,157,8
CMS067,GDGOLKARCMS,Maret,Tsel Postpaid,16500,1475,526,32,16555,2344057,0,9
CMS077,KERTAHAYU,Maret,Tsel Postpaid,10600,1255,213,16,11237,1994504,470,9
CMS142,DSJADIMULYA,Maret,Tsel Postpaid,13200,1899,575,70,29573,3018755,0,9
CMS274,HANDAPHERANG,Maret,Tsel Postpaid,16500,2127,431,36,22618,3380991,103,6
CMS277,PAMARICAN,Maret,Tsel Postpaid,16500,2509,744,63,33186,3986894,0,10
CMS335,PANJALU,Maret,Tsel Postpaid,16500,1952,534,43,23927,3101250,747,9
CMS332,CIHAURBEUTI,Maret,Tsel Postpaid,10600,1924,329,32,18002,3056896,0,9
CMS148,CIHALARANG,Maret,Tsel Postpaid,13200,1895,261,23,16629,3010444,0,6
CMS027,LEGOKJAWA,Maret,Tsel Postpaid,10600,1510,382,33,19436,2399393,799,9
CMS035,PADAHERANG,Maret,Tsel Postpaid,16500,2370,494,58,22594,3767048,0,10
CMS028,CIMARAGAS,Maret,Tsel Postpaid,16500,2077,417,31,20508,3301008,0,15
CMS026,LGKPLANCAR,Maret,Tsel Postpaid,16500,2710,788,98,34053,4305872,287,10
CMS012,CIDOLOK,Maret,Tsel Postpaid,16500,3000,638,67,31164,4768654,316,10
CMS272,IMBANAGARA,Maret,Tsel Postpaid,10600,1994,548,45,26821,3168630,52,10
CMS270,CIKOHKOL,Maret,Tsel Postpaid,10600,2038,563,44,26241,3239937,470,6
CMS269,BJNGKAREKES,Maret,Tsel Postpaid,16500,2340,545,56,28726,3718579,657,7
CMS276,GIRIHARJA,Maret,Tsel Postpaid,10600,74849,742,145,37083,4184539,0,10
CMS030,SADANANYA,Maret,Tsel Postpaid,16500,1907,648,64,28178,3030023,28,10
CMS010,CIJULANG,Maret,Tsel Postpaid,16500,2315,677,52,28809,3678181,0,9
CMS009,BANJARSARI,Maret,Tsel Postpaid,23000,1863,464,38,19268,2960624,0,10
CMS024,CISEELCMS,Maret,Tsel Postpaid,16500,3357,422,40,21079,5344765,71,6
CMS005,CIGANJENG,Maret,Tsel Postpaid,10600,2752,828,79,22607,4373905,844,15
CMS020,CIMERAK,Maret,Tsel Postpaid,16500,3547,661,60,31885,5645785,0,6
PAN017,DSKEDUNGHAURKERTAJAYA,Maret,Tsel Postpaid,7700,1613,315,24,20764,2563331,812,6
CMS084,CARIYANG,Maret,Tsel Postpaid,10600,1799,412,42,19497,2858917,0,5
TSK077,Ciropoh,Maret,Tsel Postpaid,10600,2276,721,70,40355,3617237,60,11
CMS348,JLKARANGSARIPNGNDRAN,Maret,Tsel Postpaid,7700,1649,382,20,7124,2620541,0,9
CJR349,SIMPKALIMARU,Maret,Tsel Postpaid,13200,1897,272,42,11299,3015386,0,7
CJR328,JANGARI,Maret,Tsel Postpaid,16500,2763,580,62,33288,4389701,0,7
CJR359,PARAGAN,Maret,Tsel Postpaid,13200,1642,296,23,20788,2610402,0,6
CJR027,MERKARGALIH,Maret,Tsel Postpaid,10600,1966,378,62,18628,3123753,0,7
CJR022,CIKADU,Maret,Tsel Postpaid,16500,1670,406,40,17990,2653850,5080,9
CJR076,CIWARUCJR,Maret,Tsel Postpaid,10600,1314,228,15,9829,2088757,6030,7
CMS162,BAGOLO,Maret,Tsel Postpaid,10600,2598,892,122,31532,4128346,381,12
CMS149,KAWUNGLARANG,Maret,Tsel Postpaid,13200,364259,825,114,36670,5037912,0,11
CMS151,CITEMBONGCMS,Maret,Tsel Postpaid,4400,2077,367,37,21754,3302104,518,6
CMS153,GOLEMPANG,Maret,Tsel Postpaid,16500,3594,621,116,25285,5721477,723,7
CMS185,KPBULAKLAUT,Maret,Tsel Postpaid,10600,2514,509,47,14084,3996636,133,12
CMS177,PANGANDARAN,Maret,Tsel Postpaid,10600,1441,282,30,14675,2289756,56,9
CMS172,LAKBOK,Maret,Tsel Postpaid,23000,1964,399,27,19226,3122035,344,9
CJR012,CKALONGKULON,Maret,Tsel Postpaid,16500,2128,502,51,27639,3380197,638,10
CMS203,HUJUNGTIWU,Maret,Tsel Postpaid,10600,1981,579,69,23092,3147637,397,11
CMS190,SUKAMAJUCMS,Maret,Tsel Postpaid,13200,2064,438,45,22037,3279379,329,7
CMS189,SUKALILA,Maret,Tsel Postpaid,13200,2393,351,43,19067,3804060,274,6
CMS182,SINDANGCMS,Maret,Tsel Postpaid,10600,2803,653,89,34756,4455350,0,11
CMS165,CIKONDANG,Maret,Tsel Postpaid,10600,2015,705,104,33350,3202384,0,10
BJR002,BBKPERTAMINA,Maret,Tsel Postpaid,23000,83803,410,33,22084,3864099,0,7
CJR030,BABAKANCJR,Maret,Tsel Postpaid,16500,1898,295,34,18854,3016992,0,7
CJR075,CIKENDI,Maret,Tsel Postpaid,13200,114827,209,28,13463,3138770,0,6
CJR056,SUKAPURA,Maret,Tsel Postpaid,10600,1999,310,36,13230,3177021,3545,6
CJR064,JAYAGIRI,Maret,Tsel Postpaid,10600,1916,356,51,16669,3044548,3153,6
CJR033,MUNJUL,Maret,Tsel Postpaid,10600,2704,565,59,36864,4296321,0,9
CJR061,MUARACIKADU,Maret,Tsel Postpaid,10600,1509,171,22,10337,2398264,2059,6
CJR047,MENTENGSARI,Maret,Tsel Postpaid,11000,2271,279,36,15582,3609005,0,6
CJR062,BATUKARUT,Maret,Tsel Postpaid,10600,2198,311,48,15844,3492710,5361,7
CJR063,SINDANGRAJA,Maret,Tsel Postpaid,10600,1735,317,33,20864,2756447,0,6
CJR059,CUKCRUKAN,Maret,Tsel Postpaid,10600,2376,233,32,14024,3774533,267,6
CJR072,KPLASARI,Maret,Tsel Postpaid,10600,1783,276,41,10474,2833744,8949,8
CJR070,SUKAJAYACJR,Maret,Tsel Postpaid,10600,2151,459,70,28168,3418480,0,10
CJR066,CIBULAKAN,Maret,Tsel Postpaid,10600,2212,350,41,26156,3514513,0,7
COD055,CMBSOKLATSUBANGM,Maret,Tsel Postpaid,13200,2159,0,0,0,3430478,0,3
CRB021,BEBER,Maret,Tsel Postpaid,16500,2571,551,53,26017,4010112,0,10
CRB072,TOLLKANCI,Maret,Tsel Postpaid,16500,2000,407,37,20784,3178626,238,7
CRB124,SEDONGCIRBON,Maret,Tsel Postpaid,10600,2493,495,48,30760,3889612,0,7
CRB108,KOGUHA,Maret,Tsel Postpaid,10600,2800,794,59,49601,4368991,109,12
CRB109,PANONGAN,Maret,Tsel Postpaid,10600,1970,421,33,26807,3074477,0,6
BJR055,HAURMUKTI,Maret,Tsel Postpaid,10600,2485,421,50,18652,3949501,0,10
CRB588,JAGAPURA,Maret,Tsel Postpaid,10600,2387,499,39,24978,3724878,0,11
CRB052,KLANGENAN,Maret,Tsel Postpaid,16500,2679,878,106,47485,4181462,0,9
CRB022,MUNDU,Maret,Tsel Postpaid,16500,2657,736,70,43250,4145029,57,12
CRB051,BUNTETCRB,Maret,Tsel Postpaid,10600,2892,1236,137,83629,4512661,0,9
COD140,ANDARPRAJARAJADESA,Maret,Tsel Postpaid,6600,1934,210,29,12727,3073756,260,6
CRB478,TANGKIL,Maret,Tsel Postpaid,10600,1711,265,26,17427,2670069,0,9
SMD033,VILACILENYI,Maret,Tsel Postpaid,10600,2187,622,53,35709,3412386,0,11
SMD236,CINMULYA,Maret,Tsel Postpaid,10600,1746,417,35,23789,2723556,0,12
CRB133,KPKALIASCRB,Maret,Tsel Postpaid,10600,1526,245,25,13823,2380295,0,9
CRB137,DSNKAGUNGAN,Maret,Tsel Postpaid,10600,1885,329,25,21060,2940386,129,6
CRB084,JAMARASKIDUL,Maret,Tsel Postpaid,10600,1986,550,58,32934,3099379,0,12
CRB099,PANTURA,Maret,Tsel Postpaid,10600,2004,304,29,18572,3126325,18,15
CRB097,WALED,Maret,Tsel Postpaid,10600,1721,320,20,19144,2684190,0,6
CRB094,PALIMANAN,Maret,Tsel Postpaid,10600,2364,741,69,42431,3688384,0,11
COD131,CMBCISALAKCIDAUN2,Maret,Tsel Postpaid,7700,1273,171,21,6237,2023013,692,3
CRB470,MARIKANGEN,Maret,Tsel Postpaid,10600,1741,413,45,22719,2715848,62,9
CRB467,GUNUNGJATI,Maret,Tsel Postpaid,16500,1982,521,39,31816,3091781,0,7
CRB024,ALFACIREBON,Maret,Tsel Postpaid,23000,2058,590,38,24786,3270592,0,10
CRB025,HOTELPINUS,Maret,Tsel Postpaid,23000,3132,1266,106,40127,4976613,335,9
CRB048,BBKCILIMUS,Maret,Tsel Postpaid,16500,2508,675,66,40095,3913016,0,11
CRB031,PESANGGRAHAN,Maret,Tsel Postpaid,10600,2640,588,53,36707,4119753,37,7
CRB032,PLUMBON,Maret,Tsel Postpaid,23000,3054,1358,153,56765,4764365,31,8
CRB028,PERUMNASGNG,Maret,Tsel Postpaid,23000,2345,1075,157,46552,3725365,352,9
CRB035,KADUKERAS,Maret,Tsel Postpaid,23000,3099,619,50,42376,4835420,0,7
CRB023,SINDANGJAWA,Maret,Tsel Postpaid,23000,2441,733,63,34917,3809898,82,8
CRB042,TEGALWANGI,Maret,Tsel Postpaid,23000,3031,850,78,46386,4729962,0,8
CRB039,SETUPATOK,Maret,Tsel Postpaid,23000,1787,297,19,14664,2840005,129,9
IND240,Wanakaya,Maret,Tsel Postpaid,10600,1678,373,33,24534,2617519,0,5
IND228,TERISI,Maret,Tsel Postpaid,23000,2558,746,64,37093,3991092,0,9
GRT396,CILAWUGRT,Maret,Tsel Postpaid,13200,2357,527,65,33587,3643967,2968,9
GRT257,GOLFNGAMPLANG,Maret,TP Postpaid,10600,2038,534,63,32364,3149859,0,7
GRT040,PAMULIHAN,Maret,Tsel Postpaid,16500,2841,939,147,44719,4392581,1985,8
GRT072,Pasir Uncal,Maret,Tsel Postpaid,10600,1570,294,33,15695,2427539,0,9
GRT066,RAYAPAWITAN,Maret,Tsel Postpaid,10600,2195,541,43,30030,3393837,0,11
GRT348,VILLAINTANREGENCY,Maret,Tsel Postpaid,7700,1302,187,12,9372,2012669,2976,6
GRT349,PERUMPASADENA,Maret,Tsel Postpaid,7700,1224,221,18,11526,1892095,0,6
GRT304,Rancasalah,Maret,Tsel Postpaid,10600,2133,852,142,31037,3297438,0,7
GRT302,AMOSEAS,Maret,Tsel Postpaid,16500,1838,518,36,15863,2842146,2527,7
GRT075,ASIAGARUT,Maret,Tsel Postpaid,13200,2229,422,43,21153,3445808,0,9
GRT154,KATAPANGSUCI,Maret,Tsel Postpaid,13200,2213,536,64,35033,3421229,0,10
GRT104,SUKARASA,Maret,Tsel Postpaid,10600,1751,372,38,22214,2706484,0,6
GRT142,KADUNGSARI,Maret,Tsel Postpaid,13200,10825,717,58,34025,3177065,3793,8
GRT155,SANDING,Maret,Tsel Postpaid,13200,1625,371,34,20585,2511832,234,6
GRT138,NEGLASARI,Maret,Tsel Postpaid,13200,1983,438,46,23102,3066631,66,6
GRT150,GODOGGRT,Maret,Tsel Postpaid,10600,2731,412,63,23487,4221365,0,8
GRT158,CILAUTEUREUN,Maret,Tsel Postpaid,10600,1979,471,34,23175,3058191,97,10
GRT112,SUKAMAJU,Maret,Tsel Postpaid,16500,2161,370,44,25585,3340197,0,6
GRT132,BOJONGGRT,Maret,Tsel Postpaid,10600,2108,591,65,28741,3257788,493,7
GRT121,KPPEERCBL,Maret,Tsel Postpaid,10600,1852,379,27,18939,2863107,520,8
GRT118,DARAJAT,Maret,Tsel Postpaid,10600,2385,605,87,30863,3686803,3304,8
GRT144,DYHMANGGUNG,Maret,Tsel Postpaid,4400,1773,275,25,17144,2740105,25,6
GRT151,SUCINARAJA,Maret,Tsel Postpaid,4400,2494,545,61,29535,3856147,0,12
GRT079,PEPABRI,Maret,Tsel Postpaid,10600,1609,485,33,23220,2487409,690,7
GRT078,KOTAKULON,Maret,Tsel Postpaid,10600,3153,263,26,15500,4874385,0,7
GRT077,SUCIKALER,Maret,Tsel Postpaid,10600,2393,506,39,25641,3700096,0,6
GRT089,Cigangsa,Maret,Tsel Postpaid,16500,2517,540,83,37644,3889553,0,7
GRT006,Tarogong,Maret,Tsel Postpaid,23000,2205,597,57,29689,3408475,424,7
GRT042,PEMDAGRT,Maret,Tsel Postpaid,10600,1484,477,20,14146,2294706,0,7
GRT014,KARANGMULYA,Maret,Tsel Postpaid,23000,2445,464,48,23471,3779088,280,11
GRT013,KADUNGORA,Maret,Tsel Postpaid,23000,2835,1775,211,55723,4381853,487,9
COD094,CMBNUSAHERANGKUNINGANM,Maret,Tsel Postpaid,7700,6273,0,0,0,2618840,0,4
GRT009,KERSAMANAH,Maret,Tsel Postpaid,23000,3554,951,128,46606,5503412,224,12
GRT004,MALANGBONG,Maret,Tsel Postpaid,23000,2984,792,65,46391,4612244,0,9
GRT012,CIPEUNDEUY,Maret,Tsel Postpaid,10600,2543,625,93,31611,3931507,0,7
GRT051,SAMPIREUN,Maret,Tsel Postpaid,10600,1636,311,25,16860,2528466,0,6
GRT046,Soka Bakti,Maret,Tsel Postpaid,10600,61595,291,29,14850,2254901,489,9
GRT045,Leuwi Goong,Maret,Tsel Postpaid,16500,2645,683,74,34669,4087976,1712,8
GRT044,Ngamplang,Maret,Tsel Postpaid,10600,1881,506,50,26792,2906313,0,5
GRT043,SMP2TRGNGKDL,Maret,Tsel Postpaid,16500,2232,944,70,32624,3451249,142,7
GRT081,BABAKAN,Maret,Tsel Postpaid,10600,1974,338,31,20219,3051436,0,7
GRT082,Mekar jaya,Maret,Tsel Postpaid,10600,2010,343,43,21942,3106143,941,7
GRT100,KPPATROL,Maret,Tsel Postpaid,10600,1983,568,62,36489,3064947,0,6
GRT087,KIDULGARUT,Maret,Tsel Postpaid,10600,2099,676,71,28403,3245344,234,5
GRT038,MIRAMARE,Maret,Tsel Postpaid,16500,1948,496,56,27089,3011600,4229,10
GRT060,DEPOKGRT,Maret,Tsel Postpaid,10600,1521,639,70,29023,2351190,1922,5
GRT025,CILAWU,Maret,Tsel Postpaid,16500,1993,546,58,24306,3080219,25,10
GRT031,SAMARANG,Maret,Tsel Postpaid,23000,2873,997,100,52303,4442048,285,8
GRT023,PENDEYGRTCLK,Maret,Tsel Postpaid,16500,2911,1390,158,61382,4499475,409,8
GRT022,SUMADRA,Maret,Tsel Postpaid,23000,2518,562,59,30730,3892892,0,10
GRT021,SINGAJAYA,Maret,Tsel Postpaid,16500,2562,989,137,44048,3959270,1337,11
GRT020,CISOMPET,Maret,Tsel Postpaid,16500,2876,1352,133,57414,4446578,481,8
GRT019,CIBALONGGRT,Maret,Tsel Postpaid,16500,2271,652,65,26662,3509604,956,9
GRT027,BUNGBULANG,Maret,Tsel Postpaid,16500,3148,1849,255,37908,4866810,4289,10
KNG081,DSJAMBAR,Maret,Tsel Postpaid,13200,1635,351,26,18069,2598102,175,6
KNG040,CIPICUNG,Maret,Tsel Postpaid,10600,1835,274,27,16207,2915253,0,9
KNG096,PADAHURIP,Maret,Tsel Postpaid,16500,2580,1096,155,51353,4100360,588,10
KNG088,JLABDULLAH,Maret,Tsel Postpaid,10600,1603,398,39,15871,2548647,0,6
KNG061,CIREJA,Maret,Tsel Postpaid,10600,1924,290,30,15354,3057658,29,9
KNG026,KRGKANCANA,Maret,Tsel Postpaid,10600,1579,146,13,6740,3934097,31,6
KNG038,Sidamulya,Maret,Tsel Postpaid,10600,1642,401,42,21300,2610402,0,10
MJL175,LOJIKOBONG,Maret,Tsel Postpaid,10600,2167,526,44,25613,3381321,147,7
MJL218,SUKANIMJLK,Maret,Tsel Postpaid,16500,2620,680,78,30892,4087986,130,8
MJL162,BONGASSBJY,Maret,Tsel Postpaid,16500,2439,848,75,45514,3805295,0,10
MJL216,MUNDINGBARU,Maret,Tsel Postpaid,10600,1702,366,38,19376,2654950,113,9
KNG170,Dadawah,Maret,Tsel Postpaid,16500,2035,615,70,24772,3234453,66,10
KNG169,ANCARAN,Maret,Tsel Postpaid,10600,2134,443,37,23197,3392051,0,10
COD134,MEKARWATIANGGRAWATIMAJA,Maret,Tsel Postpaid,7700,1305,140,11,7074,2036161,356,6
KNG184,PASCASARJANAUNIKU,Maret,Tsel Postpaid,7700,1333,246,11,319,2118554,0,9
MJL022,KERTAWINANGN,Maret,Tsel Postpaid,10600,2146,657,59,25357,3347556,0,11
COD025,CMBCIDATARCISURUPANM,Maret,Tsel Postpaid,10600,1949,0,0,0,3096831,0,3
KNG052,JAPARA,Maret,Tsel Postpaid,10600,1870,413,38,24810,2971541,0,12
KNG051,WAGECALANG,Maret,Tsel Postpaid,10600,1841,423,35,22096,2925010,291,10
MJL023,Paningkiran,Maret,Tsel Postpaid,10600,2506,1099,88,39739,3909677,0,7
MJL011,PALASAH,Maret,Tsel Postpaid,16500,2407,764,81,39057,3755943,41,7
MJL010,RJGALUHKOTA,Maret,Tsel Postpaid,23000,2318,774,68,41576,3616501,0,7
MJL006,SINDNGWANGSA,Maret,Tsel Postpaid,23000,2514,797,70,38373,3923502,0,7
IND021,BANGODUA,Maret,Tsel Postpaid,16500,1562,248,13,12776,2436729,123,6
IND086,KANDANGHAUR,Maret,Tsel Postpaid,10600,1596,340,25,19084,2489498,0,6
IND095,TARIKKOLOT,Maret,Tsel Postpaid,10600,1352,161,11,9277,2109384,0,6
IND105,BLOKBOJONG,Maret,Tsel Postpaid,10600,2142,204,16,9906,3341237,0,5
IND126,MEKARJAYA,Maret,Tsel Postpaid,10600,2061,515,74,25077,3215011,0,7
IND191,HAURGLSKOTA,Maret,Tsel Postpaid,23000,2935,944,77,55358,4579317,0,11
IND096,PRAPATAN,Maret,Tsel Postpaid,10600,1894,330,30,20053,2955647,356,6
IND122,NAMBO,Maret,Tsel Postpaid,10600,2180,607,58,29514,3402120,0,10
IND094,MULYASARI,Maret,Tsel Postpaid,10600,1410,120,16,3339,2200785,0,6
IND089,PEGAGAN,Maret,Tsel Postpaid,10600,1591,248,26,8872,2482602,0,6
IND033,BLOKBORAN,Maret,Tsel Postpaid,10600,2345,621,45,36612,3659190,0,9
IND113,KNDGHAURIND,Maret,Tsel Postpaid,16500,2354,1000,139,35162,3673124,0,11
IND118,KIAJARAN,Maret,Tsel Postpaid,10600,1781,446,60,15586,2779273,0,9
IND042,JATIMUNGGUL,Maret,Tsel Postpaid,10600,1518,208,18,8491,2368873,0,6
IND052,PABEANUDIK,Maret,Tsel Postpaid,10600,1708,260,13,12928,2665918,0,6
IND049,TEGALGIRANG,Maret,Tsel Postpaid,10600,1410,236,15,10366,2200722,0,9
IND054,WARUIND,Maret,Tsel Postpaid,10600,1907,186,16,9915,2975493,0,6
IND043,SUDIMAMPIR,Maret,Tsel Postpaid,10600,1743,381,35,17821,2719140,0,9
IND040,MUNTURLOSRNG,Maret,Tsel Postpaid,10600,1881,497,40,16480,2934614,0,6
IND039,CANTIGI,Maret,Tsel Postpaid,10600,2382,535,56,20676,3716702,0,11
IND045,CIPEDANG,Maret,Tsel Postpaid,10600,1758,276,20,16347,2744041,0,9
IND048,SEGERAN,Maret,Tsel Postpaid,10600,1577,230,15,12112,2461460,0,6
IND058,LEMAHAYU,Maret,Tsel Postpaid,10600,1490,320,20,12706,2324124,100,6
IND038,JUNTINYUAT,Maret,Tsel Postpaid,16500,1664,283,17,17317,2596580,783,6
IND081,JAYAWINANGUN,Maret,Tsel Postpaid,10600,1815,245,16,12572,2831401,100,6
IND005,ERETANWETAN,Maret,Tsel Postpaid,23000,2670,712,60,28469,4166997,0,10
IND014,PEKANDANGAN,Maret,Tsel Postpaid,23000,2651,842,75,36220,4136697,0,8
IND029,KLIWED,Maret,Tsel Postpaid,10600,1623,283,18,16443,2532500,0,6
IND072,RAYACIKEDUNG,Maret,Tsel Postpaid,10600,1682,337,20,20462,2625538,0,7
IND012,KERTASMAYA,Maret,Tsel Postpaid,23000,2453,566,41,24536,3827201,0,7
IND013,GOPALA,Maret,Tsel Postpaid,10600,1603,269,24,12322,2501091,0,6
IND036,BODAS,Maret,Tsel Postpaid,10600,1450,194,18,10268,2261839,123,9
IND069,TELUKAGUNG,Maret,Tsel Postpaid,10600,1733,325,23,16257,2703568,0,6
MJL096,WANGSA,Maret,Tsel Postpaid,10600,2189,481,45,29711,3415320,268,9
MJL031,RAJAGALUH,Maret,Tsel Postpaid,10600,1747,479,35,21451,2725958,0,6
MJL046,KASOKANDEL,Maret,Tsel Postpaid,10600,2965,1380,200,49559,4626297,0,10
MJL027,Balida,Maret,Tsel Postpaid,10600,2290,619,52,35877,3571971,0,7
MJL089,TRAJUTISNA,Maret,Tsel Postpaid,10600,2390,396,46,20455,3729871,0,13
MJL037,JATIMULYA,Maret,Tsel Postpaid,10600,1935,438,40,25653,3019150,306,6
MJL055,MULIAWANGI,Maret,Tsel Postpaid,10600,2495,1026,126,47950,3892265,0,10
