Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total RRU
GRT352,JLMANDALAGIRI,Januari,TP Postpaid,10600,1647,731,54,28699,2545532,11
GRT351,TARAGONGKDL,Januari,TP Postpaid,10600,1567,462,59,19507,2421912,8
GRT346,DSKARYAMEKAR,Januari,TP Postpaid,10600,2128,435,42,25554,3290668,7
GRT345,BLOKCOWAL,Januari,TP Postpaid,10600,2186,450,48,24697,3379940,7
GRT344,KPCIJELER,Januari,TP Postpaid,10600,2084,282,28,16422,3220441,6
GRT343,JLGUNTURSARI,Januari,TP Postpaid,10600,1475,410,26,19873,2281350,3
GRT350,KPCIATUL,Januari,TP Postpaid,10600,2435,269,24,15693,3764603,9
GRT378,CIGARUNGSANG,Januari,TP Postpaid,10600,2227,383,28,18993,3443643,5
GRT253,DSCINTAKARYA,Januari,TP Postpaid,10600,1803,411,41,20082,2787609,5
GRT205,HAURPANGGONG,Januari,TP Postpaid,10600,2418,914,51,36782,3738232,11
GRT279,JLCILEDUKGRT,Januari,TP Postpaid,10600,1637,312,19,17598,2530723,3
GRT300,DSKARANGMULYA,Januari,TP Postpaid,10600,1631,290,42,15972,2521061,9
GRT294,CIBITUNGKULON,Januari,TP Postpaid,10600,1825,270,35,16948,2821262,7
GRT284,PANJIWANGI,Januari,TP Postpaid,10600,2303,675,90,32541,3560694,10
GRT282,PANANJUNG,Januari,TP Postpaid,10600,2085,886,84,37626,3222899,10
GRT340,KPLADEURA,Januari,TP Postpaid,10600,1794,252,35,14661,2773697,9
GRT247,KPGUNUNG,Januari,TP Postpaid,10600,2100,393,81,13312,3246133,7
GRT245,KPJANGKURANG,Januari,TP Postpaid,10600,1562,229,19,15126,2414538,9
GRT255,KPPENGGILINGAN,Januari,TP Postpaid,10600,1961,288,33,15355,3031989,6
GRT243,KPCIPEPE,Januari,TP Postpaid,10600,2378,499,41,28186,3676198,6
GRT241,HARAPANBARU,Januari,TP Postpaid,10600,1659,443,24,23817,2563834,3
GRT226,INTANGRT,Januari,TP Postpaid,10600,2043,760,43,27494,3157896,6
GRT264,KPLENGKONG,Januari,TP Postpaid,10600,2276,583,41,30811,3517009,7
GRT277,DSGODOG,Januari,TP Postpaid,10600,2212,598,53,30859,3419265,10
GRT276,KPDANGDEUR,Januari,TP Postpaid,10600,1586,385,28,22748,2452411,5
GRT275,JAYAWARASTARAGONG,Januari,TP Postpaid,10600,1804,386,28,19022,2788196,3
GRT270,PANGKALANGRT,Januari,TP Postpaid,10600,1668,207,19,14041,2579061,6
GRT332,CARINGINCMH,Januari,TP Postpaid,10600,2622,583,92,27160,4054107,7
GRT249,KPDATARJUMAER,Januari,TP Postpaid,10600,2246,391,43,17290,3471437,6
GRT316,KPCEMPAKA,Januari,TP Postpaid,10600,1842,358,32,21926,2847464,3
GRT244,BBKNMUNAWAR,Januari,TP Postpaid,10600,2218,704,56,34317,3428525,7
GRT280,JLKARACAK,Januari,TP Postpaid,10600,1483,200,13,11121,2292062,9
GRT278,SINDANGLAYAGRT,Januari,TP Postpaid,10600,1793,310,29,17749,2771424,6
GRT223,DSNCISANGKAL,Januari,TP Postpaid,10600,35793,469,66,17997,3172605,7
GRT202,OTTISTAGRT,Januari,TP Postpaid,10600,1883,632,58,29460,2911724,10
GRT196,PATARUMANGRT,Januari,TP Postpaid,10600,2198,591,63,29188,3397702,10
GRT170,DSJAYARAGA,Januari,TP Postpaid,10600,2072,443,32,24611,3203174,9
GRT484,KELMUARASANDINGDMT,Januari,TP Postpaid,10600,1337,232,17,12638,2067114,8
GRT526,KPCIPEUYEUMDMT,Januari,TP Postpaid,10600,1678,325,24,20410,2594489,6
GRT499,BOSINARJAYABUNGBULANGTBG,Januari,TP Postpaid,5500,2079,365,43,17366,2446983,7
GRT457,DSJATIMULYADMTMW,Januari,TP Postpaid,10600,2226,653,75,34128,3441448,10
GRT459,CIBULUHBARUKURAYDMT,Januari,TP Postpaid,10600,1743,305,23,16169,2694890,9
GRT461,CIBUNARHILIR,Januari,TP Postpaid,10600,1461,514,49,23042,2257467,8
GRT464,KPCIKUJANGDMTMW,Januari,TP Postpaid,10600,1643,254,21,14067,2538638,9
GRT451,JLPANDAYDMT,Januari,TP Postpaid,7700,1296,291,21,15648,2003394,6
GRT489,TMPTENJOLAYADMT,Januari,TP Postpaid,10600,1600,337,30,13562,2472476,9
GRT465,KPCIHEULEUTDMTMW,Januari,TP Postpaid,10600,2057,589,41,28780,3150236,7
GRT490,TRSNPAHLAWANGRTDMT,Januari,TP Postpaid,10600,2025,803,48,34627,3130691,10
GRT500,BOCIKARANGCISEWUKIN,Januari,TP Postpaid,5500,2050,401,51,16869,2412850,7
GRT479,KPLOJIGARUTDMT,Januari,TP Postpaid,10600,1656,327,17,18241,2559151,9
GRT477,GRTSUKAKARYADMT,Januari,TP Postpaid,10600,1518,334,18,15892,2346908,9
GRT463,KPPOGORDMTMW,Januari,TP Postpaid,10600,1591,266,23,13919,2460048,9
GRT508,BOPANYINDANGANPAKENJENGDMT,Januari,TP Postpaid,5500,2463,859,88,35886,3808490,7
GRT510,BOJATISARICISOMPETDMT,Januari,TP Postpaid,6600,2543,595,89,30581,3931429,7
GRT513,BOSUKAMULYASINGAJAYADMT,Januari,TP Postpaid,5500,2578,818,117,42451,3985008,7
GRT514,BOTANGGULUNKADUNGORAI4TE,Januari,TP Postpaid,7700,2291,401,39,25489,2671306,7
GRT516,BOLINGGAMUKTISUCINARAJADMT,Januari,TP Postpaid,6600,1572,109,9,5485,2429982,9
GRT454,KPBBKNCISERODMT,Januari,TP Postpaid,10600,2292,715,85,32618,3543658,10
GRT523,KPCIPEUJEUHDMT,Januari,TP Postpaid,10600,1681,415,49,22309,2598863,9
GRT521,PSRMALANGBONGDMT,Januari,TP Postpaid,10600,1800,476,31,25870,2782507,9
GRT524,BLOKCITANGTUSTP,Januari,TP Postpaid,10600,1414,264,17,15515,2185910,3
GRT534,PUNCAKDARAJATDMT,Januari,TP Postpaid,10600,2145,462,55,19539,3315850,9
GRT535,DSPELITAASIHDMT,Januari,TP Postpaid,10600,1928,560,54,27740,2980312,7
GRT536,KPCIGADOGGRTDMT,Januari,TP Postpaid,10600,1548,303,34,13885,2393083,9
GRT210,PASIRKIAMIS,Januari,TP Postpaid,10600,2580,550,80,26058,3988687,11
GRT224,DSTOMBLONG,Januari,TP Postpaid,10600,18129,548,73,24172,2948194,7
GRT184,BLOKKACAPI,Januari,TP Postpaid,10600,2587,953,107,29412,3999122,8
GRT192,KPPAMENDONG,Januari,TP Postpaid,10600,1926,775,57,30061,2976247,10
GRT176,CIKANDANG,Januari,TP Postpaid,10600,2488,770,74,31822,3847213,10
GRT174,JAYAWARAS,Januari,TP Postpaid,10600,1721,447,30,25035,2659677,3
GRT172,CISARUAGRT,Januari,TP Postpaid,10600,1689,127,19,4976,2610565,6
GRT203,KPPAMOYANAN,Januari,TP Postpaid,10600,2165,514,56,29765,3345746,9
GRT214,TENJONAGARA,Januari,TP Postpaid,10600,2495,629,69,29107,3857245,6
GRT468,KPMANISIDMT,Januari,TP Postpaid,10600,2393,556,33,26295,3699169,9
KNG103,RAYAHANTARA,Januari,TP Postpaid,10600,2385,275,34,12787,3687868,13
KNG134,BABAKANREUMA,Januari,TP Postpaid,10600,1543,295,23,14434,2385044,9
KNG132,BLOKCIBANGKA,Januari,TP Postpaid,10600,1652,222,21,10565,3489313,6
KNG107,GETASAN,Januari,TP Postpaid,10600,1344,416,34,15242,2077517,9
KNG101,BLKPEJATEN,Januari,TP Postpaid,10600,1925,530,44,28231,2974607,9
MJL172,SADAWANGILNDH,Januari,TP Postpaid,10600,1516,196,17,10657,2365129,9
KNG104,BUNIGEULIS,Januari,TP Postpaid,10600,1701,230,24,11938,2629826,9
MJL277,KPRANCABOLANGDMT,Januari,TP Postpaid,10600,1494,306,26,16594,2332129,8
MJL227,DSBUAHKAPAS,Januari,TP Postpaid,7700,1429,396,31,13428,2229634,5
MJL279,BLOKKADAWUNGDMT,Januari,TP Postpaid,10600,1515,317,25,15666,2362788,8
MJL174,JLJATIROKEMJL,Januari,TP Postpaid,7700,1584,436,26,17904,2471477,9
MJL185,BLOKCAPGAWE,Januari,TP Postpaid,10600,1595,451,39,23751,2488641,9
MJL182,DSMANDAPA,Januari,TP Postpaid,10600,2124,712,63,29523,3314525,7
MJL180,DSLEWILAJA,Januari,TP Postpaid,10600,1916,331,41,13742,2989972,9
MJL296,BOMAJASARILIGUNGTBG,Januari,TP Postpaid,6600,2059,336,26,18774,3213248,6
MJL317,CIPALIKM162DMT,Januari,TP Postpaid,10600,2577,523,52,27632,4021705,6
MJL291,BOSUKAMENAKBANTARUJEGTBG,Januari,TP Postpaid,5500,1876,504,50,27204,2228688,7
MJL290,BOCIMANGGUHILIRBANTARUJEGTBG,Januari,TP Postpaid,5500,2139,379,24,17392,2541132,7
MJL268,DSCICENANGDMT,Januari,TP Postpaid,10600,1812,623,47,16679,2827330,10
MJL269,KPKAWAODMT,Januari,TP Postpaid,10600,1914,496,45,24124,2986431,10
MJL170,BLOKKAMIS,Januari,TP Postpaid,10600,2049,524,41,26351,3197349,6
MJL178,KPCIRANCA,Januari,TP Postpaid,10600,1814,255,20,14248,2828921,6
MJL194,LINGKSANGRAJA,Januari,TP Postpaid,10600,1397,366,20,20887,2178723,3
MJL191,KOMPTPKJOMBOL,Januari,TP Postpaid,10600,1766,486,47,26495,2755822,9
MJL205,DSPARUNGJAYA,Januari,TP Postpaid,10600,1936,348,23,17465,3020725,9
KNG135,DSSEMBAWA,Januari,TP Postpaid,10600,2125,523,76,25695,3284160,11
MJL316,CIPALIKM172CMI,Januari,TP Postpaid,10600,2279,526,73,23413,3555854,6
MJL190,DSRANCAPUTAT,Januari,TP Postpaid,10600,2562,967,70,41765,3997661,8
MJL169,DSANDIRMJL,Januari,TP Postpaid,10600,1393,366,31,16237,2173387,5
MJL177,SINARJATI,Januari,TP Postpaid,10600,1619,343,25,16947,2525588,10
MJL202,DSSAGARA,Januari,TP Postpaid,10600,1805,324,25,18868,2816563,10
MJL224,MAJALENGKAKLN,Januari,TP Postpaid,10600,2511,911,79,44318,3918197,11
MJL005,CISOKACIKIJINGMJLTBG,Januari,TP Postpaid,10600,1849,496,60,21607,2884326,7
KNG054,LINGGAINDAHCILIMUSDMT,Januari,TP Postpaid,10600,2210,444,33,25072,3416189,6
KNG049,DSPUNCAKCIGUGURKNGGMT,Januari,TP Postpaid,10600,2028,249,21,13034,3134926,9
KNG148,PASAPEN,Januari,TP Postpaid,10600,2217,732,48,30903,4247785,9
KNG173,DSNBOJONGKNG,Januari,TP Postpaid,10600,1805,559,44,24387,4179301,6
MJL318,CIPALI KM166DMT,Januari,TP Postpaid,10600,2187,567,33,22127,3259320,7
KNG263,KPPATALANGANPANCALANGPTL,Januari,TP Postpaid,10600,2147,292,26,15943,3318370,6
MJL320,WANAJAYAKASOKANDELTBG,Januari,TP Postpaid,10600,2564,721,62,31140,4000127,7
KNG155,DSNPAHING,Januari,TP Postpaid,10600,1469,381,23,7139,2271271,9
MJL330,PANDANGANPADAHERANGMJLDMT,Januari,TP Postpaid,10600,2127,407,49,18442,3319034,6
MJL332,E_MJL332M41_DSNKARYALAKSANABATUJAYA-DMT,Januari,TP Postpaid,10600,1569,268,21,10272,2448915,6
KNG273,CITUNDUNCIWARUDMT,Januari,TP Postpaid,10600,1986,636,81,19967,3069213,6
KNG226,RAYABEBEKDMT,Januari,TP Postpaid,10600,1625,394,39,19163,2511215,9
KNG214,KNG214MW1_DSNPUHUNDMT,Januari,TP Postpaid,10600,1773,473,26,23051,2740399,7
KNG222,BLOKTANGKILTBG,Januari,TP Postpaid,10600,1848,512,32,26389,2857264,10
KNG210,DSNKALIWONDMT,Januari,TP Postpaid,10600,1697,440,30,26552,3029552,9
KNG241,DSTIMBANGANTBG,Januari,TP Postpaid,10600,1833,361,35,19440,2832963,9
KNG232,DESAPAKEMBANGANTBG,Januari,TP Postpaid,10600,1626,222,19,12873,2512621,9
KNG154,MANDIRANCANCILIMUS,Januari,TP Postpaid,10600,1579,375,31,14897,2440215,9
KNG138,DSNCISANTANA,Januari,TP Postpaid,10600,1530,332,27,11637,2365521,6
KNG160,KELWINDUHERANG,Januari,TP Postpaid,10600,1693,371,32,18265,3560946,10
KNG164,CIRACAS,Januari,TP Postpaid,10600,2320,755,45,36269,3586988,7
KNG140,GIBUKCIGADUNG,Januari,TP Postpaid,10600,2606,590,50,25321,4028044,9
IND156,BULAK,Januari,TP Postpaid,10600,2147,626,48,32003,3289025,7
IND175,HAURKOLOT,Januari,TP Postpaid,10600,2304,862,101,47838,3527829,10
IND157,SALAMMULYA,Januari,TP Postpaid,10600,1859,140,11,6776,2846916,6
IND171,PLANGBBSAN,Januari,TP Postpaid,10600,2106,298,23,17025,3225366,6
IND158,JUNTIKEBON,Januari,TP Postpaid,10600,1560,133,7,5672,2387486,6
IND187,DSLOMBAN,Januari,TP Postpaid,10600,1407,272,18,14386,2154945,6
IND172,TENAJAR,Januari,TP Postpaid,10600,2050,259,18,13854,3139425,9
IND153,KARANGSONG,Januari,TP Postpaid,10600,2336,507,37,17149,3576681,10
IND138,KARANGKERTA,Januari,TP Postpaid,10600,1531,94,7,3086,2952320,6
IND148,GENDEREH,Januari,TP Postpaid,6600,2363,417,55,23405,3618779,7
IND178,DSSINGAJAYA,Januari,TP Postpaid,10600,1796,483,28,22910,2750975,6
IND186,CIKEDUNGIND,Januari,TP Postpaid,10600,1674,268,15,15360,2562997,9
IND174,KEDOKAN,Januari,TP Postpaid,10600,2012,431,35,22556,3080788,6
IND179,PERTAMINABUMIPUTRA,Januari,TP Postpaid,7700,1918,415,38,24628,2935950,10
IND176,PENGANJA,Januari,TP Postpaid,10600,1719,362,34,15861,2632063,8
IND183,RAWADALEM,Januari,TP Postpaid,10600,1924,393,32,19773,2947252,6
IND180,PANYINDANGANWTN,Januari,TP Postpaid,10600,1721,395,37,15398,2635324,6
IND309,DSTOTORANDMT,Januari,TP Postpaid,10600,2669,575,55,26998,4086539,9
IND194,DSTEGALURUNG,Januari,TP Postpaid,10600,1687,401,23,22276,2583962,6
MJL237,JLKADIPATENBBKN,Januari,TP Postpaid,7700,1857,399,38,16398,2897433,9
IND295,KARTINIGANGELANG,Januari,TP Postpaid,7700,1552,419,38,16550,2376429,6
IND304,BLOKALENSAWAHTBG,Januari,TP Postpaid,10600,1501,281,17,15645,2299707,6
IND300,KPBUGIS,Januari,TP Postpaid,7700,1002,348,31,18168,1534444,8
IND308,BLOKPANGPANGDMTMW,Januari,TP Postpaid,10600,1476,346,20,17352,2260151,5
IND064,BUGELIND,Januari,TP Postpaid,16500,2010,453,34,25987,3078368,6
IND079,KAWEDANAAN,Januari,TP Postpaid,10600,1996,798,66,29996,3056761,7
MJL068,CIBEURIH,Januari,TP Postpaid,10600,2200,543,53,27674,3433045,7
MJL136,DSBABAKAN,Januari,TP Postpaid,10600,2331,289,32,12205,3637035,6
MJL135,JLPESANTREN,Januari,TP Postpaid,10600,2201,572,60,28240,3433185,12
MJL132,DSKARANGASEM,Januari,TP Postpaid,10600,2176,387,32,25339,3396065,6
MJL130,SUKARAJAKLN,Januari,TP Postpaid,10600,2344,681,68,38124,3657115,7
MJL085,KENCANAWETAN,Januari,TP Postpaid,10600,1732,388,36,19510,2560999,10
MJL265,RANJIKULONDMT,Januari,TP Postpaid,10600,1807,572,46,26726,2819886,10
MJL261,PSRCIBOLERANG,Januari,TP Postpaid,10600,2063,727,69,31983,3219505,10
MJL161,SUTAWANGI,Januari,TP Postpaid,10600,1853,548,42,28074,2890927,6
MJL229,TOLLGATESUMBERJAYA,Januari,TP Postpaid,7700,2200,546,54,26406,3432607,10
MJL254,BLOKJUMAT,Januari,TP Postpaid,10600,1942,612,51,35482,3030056,10
MJL067,BLOKSAPTU,Januari,TP Postpaid,10600,2460,664,65,32646,3837858,7
MJL082,LINGGAWANGI,Januari,TP Postpaid,10600,1971,394,52,18533,2909620,10
MJL081,RAYAKUMBUNG,Januari,TP Postpaid,10600,1872,367,29,15193,2921570,6
MJL075,MEKARSARIMJL,Januari,TP Postpaid,10600,1976,384,54,19766,3082950,10
MJL073,PATUANAN,Januari,TP Postpaid,10600,2165,405,38,22949,3376812,6
MJL066,CIKADUMJL,Januari,TP Postpaid,10600,2351,475,57,22652,3668833,10
MJL064,CIKIDANG,Januari,TP Postpaid,10600,1441,373,38,18824,2247609,9
IND139,DSTANJAKAN,Januari,TP Postpaid,10600,1567,179,12,7624,2399078,9
IND140,CIPAAT,Januari,TP Postpaid,10600,1426,168,12,8466,2183797,6
MJL107,CISAHANG,Januari,TP Postpaid,10600,1738,478,61,15682,2712087,9
MJL153,ASEMNUNGGAL,Januari,TP Postpaid,10600,1872,256,34,11530,2920634,10
MJL149,DSJATISURA,Januari,TP Postpaid,10600,2473,734,97,39428,3857252,7
MJL143,DSCIBOGOR,Januari,TP Postpaid,10600,290915,325,25,17695,3061678,7
MJL142,GENTENGMJL,Januari,TP Postpaid,10600,2181,568,48,27750,3402962,10
MJL121,SEIMPEUREUM,Januari,TP Postpaid,10600,2091,706,82,33276,3262257,10
MJL110,MJLENGKAWTAN,Januari,TP Postpaid,10600,2125,636,57,30404,3316179,7
MJL112,PASIRIPIS,Januari,TP Postpaid,10600,1390,253,27,10653,2168643,9
MJL122,PADAREK,Januari,TP Postpaid,10600,2217,607,55,29161,3458570,7
MJL120,BANJARANMJL,Januari,TP Postpaid,10600,1907,514,52,22945,2975400,9
MJL118,BRAWIJAYA,Januari,TP Postpaid,10600,2380,982,82,47675,3713815,10
MJL128,KUTAMANGGU,Januari,TP Postpaid,10600,1602,400,31,21160,2500030,8
MJL111,KERTASARIMJL,Januari,TP Postpaid,10600,2017,443,39,21966,3146109,6
MJL123,JLSITIARMILAH,Januari,TP Postpaid,10600,2301,1173,109,31728,3589196,9
MJL189,KARANGSAMBUNG,Januari,TP Postpaid,10600,53881,424,32,24864,1257067,6
CRB875,DSKARANGMEKARDMT,Januari,TP Postpaid,10600,1797,514,33,28503,2804549,7
CRB679,DUSUNSATU,Januari,TP Postpaid,10600,2209,440,46,21598,3447242,9
CJR435,MALEBERCJR,Januari,TP Postpaid,10600,2048,382,32,25588,3136577,10
CJR553,JLARIAWIRATANUDATAR,Januari,TP Postpaid,10600,2105,441,40,28783,3222518,10
CJR437,JLCAGARALAM,Januari,TP Postpaid,10600,2072,386,24,19874,3173667,7
CJR551,DSBOJONGCJR,Januari,TP Postpaid,10600,2154,510,57,25089,3298918,11
CRB724,DSKADUNGJAYA,Januari,TP Postpaid,7700,21199,533,34,16164,892792,9
CRB514,PEKLIWONAN,Januari,TP Postpaid,10600,2060,404,34,23243,3213373,6
CRB721,BLOKKEBONBELIK,Januari,TP Postpaid,7700,2085,580,50,27840,3253659,10
CRB638,PILANGTONGGO,Januari,TP Postpaid,7700,1566,439,33,27733,2443205,4
CRB760,KPBARUCRB,Januari,TP Postpaid,7700,1330,255,18,17484,2074792,8
IND279,BLOKBANGONG,Januari,TP Postpaid,10600,1345,307,36,20936,2059709,10
GRT384,SUKASIRNAGRT,Januari,TP Postpaid,10600,2493,548,49,33231,3854972,8
GRT519,BOJANGKURANGLELESDMT,Januari,TP Postpaid,5500,1728,212,14,12359,2671641,6
IND170,TGLARANGAN,Januari,TP Postpaid,10600,1603,238,16,12071,2455510,6
IND169,JLKPGTEMPEL,Januari,TP Postpaid,10600,1510,151,10,7313,2311928,9
IND188,DSNUNUK,Januari,TP Postpaid,10600,1785,103,6,5116,2732736,6
CJR616,BOWANASARIAGRABINTAIBS,Januari,TP Postpaid,10600,1996,371,50,16145,3057052,6
CJR706,KPCIBANGSASKMULYA-TBG,Januari,TP Postpaid,10600,1681,212,29,10519,2572890,6
CRB587,LEUWIDINGDING,Januari,TP Postpaid,10600,2434,677,73,39855,3797337,7
CRB527,JLKESUNEAN,Januari,TP Postpaid,10600,1759,579,37,33249,2668335,6
BDB189,KPBARULAKSANA,Januari,TP Postpaid,10600,2426,795,66,41656,3749501,11
BDB161,KPBATUREOG,Januari,TP Postpaid,7700,2219,326,31,8640,3338381,10
BDB199,RMWINDYPOINT,Januari,TP Postpaid,10600,1552,218,22,12799,2399838,9
BDG115,KAYUAMBON,Januari,TP Postpaid,10600,2899,709,57,36294,4480585,9
BDB150,ZORAFM,Januari,TP Postpaid,10600,2302,585,45,23849,3558498,6
BDB245,NYALINDUNGLEMBANGDMT,Januari,TP Postpaid,10600,1563,346,22,21879,2416378,5
BDB101,KAYUMANIS,Januari,TP Postpaid,10600,115978,261,18,15723,2297550,7
BDG811,KPBONGKAR,Januari,TP Postpaid,10600,1678,257,18,15567,2594458,6
BDB244,KPCILUMBER,Januari,TP Postpaid,10600,1860,452,35,26926,2875196,10
BDB090,KPBBKNBANDUNG,Januari,TP Postpaid,10600,2365,389,35,20610,3656225,9
BDB085,JLBARULAKSANA,Januari,TP Postpaid,7700,2307,651,51,26593,3566228,6
BDB091,FLOATINGMARKET,Januari,TP Postpaid,10600,2403,735,45,20309,3714704,11
BDG677,CIJAGRA,Januari,TP Postpaid,10600,1516,1066,76,21336,2321376,8
BDG215,BURANGRANG,Januari,TP Postpaid,10600,31437,938,64,35458,3301659,5
BDK573,MELONGKALER,Januari,TP Postpaid,10600,1483,321,29,16121,2270381,8
BDG867,JLPEJUANG45,Januari,TP Postpaid,10600,1962,1012,71,29592,3004511,8
BDK771,KANTORPKKJABAR,Januari,TP Postpaid,10600,1612,398,28,21223,2468587,8
BDG666,JLCERMAI,Januari,TP Postpaid,10600,1598,578,35,24841,2447149,9
BDK786,JLKARAPITAN,Januari,TP Postpaid,10600,2351,622,59,28825,3600279,11
IND271,LARANGANPNTURA,Januari,TP Postpaid,10600,1743,320,15,15645,2668571,9
IND133,KPLANGUT,Januari,TP Postpaid,10600,2100,375,23,18178,3214815,8
CRB888,BLOKTAJUNGKARYADMT,Januari,TP Postpaid,10600,1723,435,39,29035,2688043,9
MJL335,NUNUKMAJAMJLTBG,Januari,TP Postpaid,10600,1598,250,20,12637,2493352,9
MJL183,PASUKANSINDANGKASIH,Januari,TP Postpaid,10600,1915,447,43,23057,2988693,7
MJL179,BLOKMEKARMULYA,Januari,TP Postpaid,10600,1904,404,39,20570,2970282,9
BDS412,DSMOJOKERTO,Januari,TP Postpaid,10600,92209,644,29,21916,2963347,9
BDS422,DSPADAMULYA,Januari,TP Postpaid,10600,2612,700,47,36836,3999081,9
BDS517,KPCIHANEUT,Januari,TP Postpaid,10600,50577,714,49,31172,3761917,7
MJL156,CIBODASMAJALENGKA,Januari,TP Postpaid,10600,2379,543,64,22662,3712099,7
BDG562,PADAULUN,Januari,TP Postpaid,10600,2288,424,37,23689,3504461,6
BDS248,KPCIHAEUH,Januari,TP Postpaid,10600,2099,384,34,22368,3213896,7
BDS474,RAYASUKAMANAHMJLY,Januari,TP Postpaid,10600,84075,583,44,28393,3637033,9
BDS548,KPPASRIWANGI,Januari,TP Postpaid,10600,57972,488,41,25808,3480893,9
BDS593,LASWIWARUSATANGKAL,Januari,TP Postpaid,10600,14053,346,26,15633,2097641,3
BDS615,CANGKUANGKPBIRU,Januari,TP Postpaid,6600,1994,426,37,19935,3053576,10
MJL168,SINDANGKERTA,Januari,TP Postpaid,10600,2295,666,74,29121,3580864,6
BDG742,RANCAWALI,Januari,TP Postpaid,10600,2236,746,50,36303,3423894,9
BDS444,KPBALEKAMBANG,Januari,TP Postpaid,10600,69423,354,21,18537,5849589,3
MJL276,KELSINDANGKASIHDMT,Januari,TP Postpaid,10600,2248,729,65,35367,3506299,10
MJL187,DSCIKASARUNG,Januari,TP Postpaid,10600,1496,298,25,16773,2334610,8
MJL234,JLKHABDULHALIM,Januari,TP Postpaid,10600,1745,558,38,28634,2723399,8
CRB683,DSPASURUAN,Januari,TP Postpaid,10600,2555,456,45,28293,3986443,7
CRB979,KLIWONSILIHASIHPABEDILANPTL,Januari,TP Postpaid,10600,1811,456,34,20513,2826425,7
SUB473,KARANGHEGAR,Januari,TP Postpaid,10600,1764,227,24,12218,2803486,9
SUB417,DSSALAMJAYA,Januari,TP Postpaid,10600,2884,545,57,39339,4582992,7
SUB667,DUSUNPEUTANGDMT,Januari,TP Postpaid,10600,1654,431,44,24918,2628694,10
CRB884,DSSUKADANADMT,Januari,TP Postpaid,10600,1716,348,31,20872,2677808,10
BDG570,JLANWAR,Januari,TP Postpaid,10600,2768,795,92,38918,4238866,7
BDS621,KARYALAKSANA,Januari,TP Postpaid,10600,2059,411,43,22558,3153115,10
CJR578,KPSIRNAGALIHRTDMT,Januari,TP Postpaid,10600,2648,600,73,43460,4055100,11
CJR425,KPGPASIRKPNG,Januari,TP Postpaid,10600,2180,439,43,23414,3337969,8
CJR411,HANJAWAR,Januari,TP Postpaid,10600,2041,432,52,25483,3126164,10
CJR473,CIPENDAWA,Januari,TP Postpaid,10600,2371,644,75,35050,3631872,11
CJR447,KPJEMBAR,Januari,TP Postpaid,10600,2009,273,22,20805,3077726,6
GRT419,DSMANCAGAHARMW,Januari,TP Postpaid,10600,1963,502,42,28713,3034462,9
GRT334,KPASISOR,Januari,TP Postpaid,10600,2651,797,63,48116,4098951,6
GRT323,KPCIBARANI,Januari,TP Postpaid,10600,1966,269,29,14788,3039069,6
GRT453,PANTAISAYANGHEULANGDMT,Januari,TP Postpaid,10600,98143,435,34,19949,2870372,10
SMD170,DSNBOMA,Januari,TP Postpaid,10600,2574,690,62,38229,4015059,7
BDG544,CIPADUNGKDL,Januari,TP Postpaid,10600,2334,821,89,33434,3573235,10
BDG619,WARENGBDG,Januari,TP Postpaid,10600,2155,656,56,34862,3300374,5
CMS264,DSCIBENDAPATROL,Januari,TP Postpaid,10600,1866,577,48,27584,2966838,7
CMS239,TENJOSARI,Januari,TP Postpaid,10600,1958,260,29,10557,3111595,6
CMS211,DSJALADRI,Januari,TP Postpaid,10600,1783,312,23,15370,2833379,9
CMS256,KARANGBENDA,Januari,TP Postpaid,10600,1472,247,27,12906,2339258,9
CMS343,DSNKARANGBENDA,Januari,TP Postpaid,10600,1797,509,39,26414,2854881,10
CMS479,DSNBOJONGSALAWEDMT,Januari,TP Postpaid,10600,2011,651,52,30865,3195821,7
KNG109,DSSINGKUP,Januari,TP Postpaid,10600,1776,440,32,19663,2744341,6
BDG697,DSLOA,Januari,TP Postpaid,10600,2215,266,50,7733,3392226,6
BDS485,KPSUKANEGRA,Januari,TP Postpaid,10600,2550,714,69,40599,3904871,12
IND342,JLMAYORDASUKITBGMW,Januari,TP Postpaid,10600,1546,590,88,16212,2367409,9
CRB675,BLOKSAWIT,Januari,TP Postpaid,10600,2706,822,141,31679,4221748,12
TSK464,BUNGURSARI,Januari,TP Postpaid,10600,1448,539,62,16808,2302214,7
CJR370,CINANGKACJR,Januari,TP Postpaid,10600,54249,404,47,23242,3334783,7
CJR371,BATUKASUR,Januari,TP Postpaid,10600,1862,249,31,13702,2850836,10
CJR375,CIKASOCJR,Januari,TP Postpaid,10600,2207,255,46,14707,3379867,6
CJR372,NAGASARICJR,Januari,TP Postpaid,10600,2342,250,52,10240,3586880,9
CJR377,CIKONDANGCJR,Januari,TP Postpaid,10600,2017,236,24,13731,3089349,8
CJR378,CIHERANGCJR,Januari,TP Postpaid,10600,68493,510,117,22426,4048958,6
CJR380,CIJAGANGCJR,Januari,TP Postpaid,10600,1799,373,34,22563,2754834,6
CJR381,CIBOKORCJR,Januari,TP Postpaid,10600,84284,219,20,10723,2865032,6
CJR383,GNBATUCJR,Januari,TP Postpaid,10600,1714,205,35,6179,2624682,6
CJR384,KPRARAHAN,Januari,TP Postpaid,10600,57609,240,19,14777,2638908,3
